"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVN","GRADRATEFIELD","BUSINESS","PC","A","2013",22.868,
"SVN","GRADRATEFIELD","BUSINESS","PC","A","2014",22.763,
"SVN","GRADRATEFIELD","BUSINESS","PC","A","2015",22.334,
"SVN","GRADRATEFIELD","BUSINESS","PC","A","2016",23.247,
"SVN","GRADRATEFIELD","BUSINESS","PC","A","2017",20.343,
"SVN","GRADRATEFIELD","ENGINEERING","PC","A","2005",,"M"
"SVN","GRADRATEFIELD","ENGINEERING","PC","A","2010",,"M"
"SVN","GRADRATEFIELD","ENGINEERING","PC","A","2011",,"M"
"SVN","GRADRATEFIELD","ENGINEERING","PC","A","2012",16.956,
"SVN","GRADRATEFIELD","ENGINEERING","PC","A","2013",16.866,
"SVN","GRADRATEFIELD","ENGINEERING","PC","A","2014",16.022,
"SVN","GRADRATEFIELD","ENGINEERING","PC","A","2015",16.151,
"SVN","GRADRATEFIELD","ENGINEERING","PC","A","2016",16.957,
"SVN","GRADRATEFIELD","ENGINEERING","PC","A","2017",16.557,
"SVN","GRADRATEFIELD","SOC_SCI","PC","A","2005",,"M"
"SVN","GRADRATEFIELD","SOC_SCI","PC","A","2010",,"M"
"SVN","GRADRATEFIELD","SOC_SCI","PC","A","2011",,"M"
"SVN","GRADRATEFIELD","SOC_SCI","PC","A","2012",12.379,
"SVN","GRADRATEFIELD","SOC_SCI","PC","A","2013",12.156,
"SVN","GRADRATEFIELD","SOC_SCI","PC","A","2014",11.693,
"SVN","GRADRATEFIELD","SOC_SCI","PC","A","2015",11.996,
"SVN","GRADRATEFIELD","SOC_SCI","PC","A","2016",11.448,
"SVN","GRADRATEFIELD","SOC_SCI","PC","A","2017",10.402,
"ZAF","GRADRATEFIELD","EDU","PC","A","2005",,"M"
"ZAF","GRADRATEFIELD","EDU","PC","A","2010",,"M"
"ZAF","GRADRATEFIELD","EDU","PC","A","2011",,"M"
"ZAF","GRADRATEFIELD","EDU","PC","A","2012",,"M"
"ZAF","GRADRATEFIELD","EDU","PC","A","2014",18.737,
"ZAF","GRADRATEFIELD","EDU","PC","A","2015",17.999,
"ZAF","GRADRATEFIELD","EDU","PC","A","2016",19.426,
"ZAF","GRADRATEFIELD","EDU","PC","A","2017",,"M"
"ZAF","GRADRATEFIELD","HEALTH","PC","A","2005",,"M"
"ZAF","GRADRATEFIELD","HEALTH","PC","A","2010",,"M"
"ZAF","GRADRATEFIELD","HEALTH","PC","A","2011",,"M"
"ZAF","GRADRATEFIELD","HEALTH","PC","A","2012",,"M"
"ZAF","GRADRATEFIELD","HEALTH","PC","A","2013",28.641,
"ZAF","GRADRATEFIELD","HEALTH","PC","A","2014",6.522,
"ZAF","GRADRATEFIELD","HEALTH","PC","A","2015",6.807,
"ZAF","GRADRATEFIELD","HEALTH","PC","A","2016",6.715,
"ZAF","GRADRATEFIELD","HEALTH","PC","A","2017",,"M"
"ZAF","GRADRATEFIELD","ARTS","PC","A","2005",,"M"
"ZAF","GRADRATEFIELD","ARTS","PC","A","2010",,"M"
"ZAF","GRADRATEFIELD","ARTS","PC","A","2011",,"M"
"ZAF","GRADRATEFIELD","ARTS","PC","A","2012",,"M"
"ZAF","GRADRATEFIELD","ARTS","PC","A","2013",22.957,
"ZAF","GRADRATEFIELD","ARTS","PC","A","2014",5.046,
"ZAF","GRADRATEFIELD","ARTS","PC","A","2015",5.215,
"ZAF","GRADRATEFIELD","ARTS","PC","A","2016",4.875,
"ZAF","GRADRATEFIELD","ARTS","PC","A","2017",,"M"
"ZAF","GRADRATEFIELD","BUSINESS","PC","A","2005",,"M"
"ZAF","GRADRATEFIELD","BUSINESS","PC","A","2010",,"M"
"ZAF","GRADRATEFIELD","BUSINESS","PC","A","2011",,"M"
"ZAF","GRADRATEFIELD","BUSINESS","PC","A","2012",,"M"
"ZAF","GRADRATEFIELD","BUSINESS","PC","A","2014",32.062,
"ZAF","GRADRATEFIELD","BUSINESS","PC","A","2015",32.686,
"ZAF","GRADRATEFIELD","BUSINESS","PC","A","2016",33.174,
"ZAF","GRADRATEFIELD","BUSINESS","PC","A","2017",,"M"
"ZAF","GRADRATEFIELD","ENGINEERING","PC","A","2005",,"M"
"ZAF","GRADRATEFIELD","ENGINEERING","PC","A","2010",,"M"
"ZAF","GRADRATEFIELD","ENGINEERING","PC","A","2011",,"M"
"ZAF","GRADRATEFIELD","ENGINEERING","PC","A","2012",,"M"
"ZAF","GRADRATEFIELD","ENGINEERING","PC","A","2013",37.514,
"ZAF","GRADRATEFIELD","ENGINEERING","PC","A","2014",8.677,
"ZAF","GRADRATEFIELD","ENGINEERING","PC","A","2015",8.66,
"ZAF","GRADRATEFIELD","ENGINEERING","PC","A","2016",8.276,
"ZAF","GRADRATEFIELD","ENGINEERING","PC","A","2017",,"M"
"ZAF","GRADRATEFIELD","SOC_SCI","PC","A","2005",,"M"
"ZAF","GRADRATEFIELD","SOC_SCI","PC","A","2010",,"M"
"ZAF","GRADRATEFIELD","SOC_SCI","PC","A","2011",,"M"
"ZAF","GRADRATEFIELD","SOC_SCI","PC","A","2012",,"M"
"ZAF","GRADRATEFIELD","SOC_SCI","PC","A","2014",15.675,
"ZAF","GRADRATEFIELD","SOC_SCI","PC","A","2015",15.192,
"ZAF","GRADRATEFIELD","SOC_SCI","PC","A","2016",14.579,
"ZAF","GRADRATEFIELD","SOC_SCI","PC","A","2017",,"M"
